img_path,question,ground_truth,model_answer,model_version,rouge_l,biobert_sim,id,accuracy,relevance,fluency,gt_label,pred_label
disease_healthy/images/healthy_215.jpg,Is there evidence of Newcastle Disease?,"No. The feces lack the characteristic bright green, watery appearance associated with Newcastle Disease. Instead, they are consistent with Healthy (Feces).","No. The feces lack the characteristic bright green, watery appearance associated with Newcastle Disease. Instead, they are consistent with Healthy (Feces).",expert_model,1.0,0.9999999403953552,13,10,10,10,healthy (feces),healthy (feces)
Test/image_test/test_spur_2.jpg,Why do these mites specifically target the leg scales and not other feathered parts of the chicken? What does the crusting indicate pathologically?,"Scaly Leg Mites (Knemidocoptes mutans) prefer the non-feathered, keratinized skin of the legs and feet because it provides an ideal environment for burrowing and feeding on the epidermal cells. The extensive crusting you observe is a result of the mites tunneling under the scales, causing irritation, inflammation, and serum exudation which dries and accumulates with dead skin cells, leading to hyperkeratosis and lifting of the scales. The integumentary system is primarily affected.","Mites specifically target the leg scales because they are keratinized and provide a suitable environment for burrowing. The crusting indicates a severe inflammatory response and hyperkeratosis, where mites have burroweded and excreted waste, leading to thickened, lifted scales. This is a classic presentation of Scaly Leg M.",expert_model,0.3,0.9746695160865784,14,10,10,10,foot scaly leg mite,foot scaly leg mite
Test/image_test/test_ncd_5.jpg,Please describe the significant visual abnormalities in these chicken droppings. What disease does this point to?,"The droppings are significantly abnormal, exhibiting a dark green to black coloration and a highly watery to mucoid consistency. These findings are consistent with Salmonella.","The significant visual abnormalities are the **bright green color** and the **very loose, watery texture** of the droppings, which are characteristic of **Newcastle Disease (Feces)**.",expert_model,0.28,0.9207383990287781,15,0,10,10,salmonella(feces),new castle (feces)
Test/image_test/test_avian_1.jpg,"What body part is primarily affected, and what kind of lesions are present that point to a specific diagnosis?","The comb is primarily affected, showing proliferative, crusted, and nodular lesions. These specific visual characteristics are diagnostic for Fowlpox.","The primary affected body part is the comb, which is covered in distinct, raised, wart-like nodules and dark scabs. This appearance is highly indicative of Fowlpox.",expert_model,0.21739130434782608,0.9654431343078613,16,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_ncd_1.jpg,Could this green and yellow diarrhea be a sign of Salmonella instead of Coccidiosis?,"While Salmonella can cause diarrhea, the prominent bright yellow urates combined with green fecal material as seen here are more specifically suggestive of Coccidiosis.","No, this does not look like Salmonella. Salmonella typically causes **yellowish, brownish, or sometimes greenish-yellow** diarrhea. The distinct **bright green, watery, and slimy** appearance with white urates is a strong indicator of **Newcastle Disease**.",expert_model,0.23728813559322035,0.9046564698219299,17,0,10,10,Other,new castle (feces)
new_castle_disease/images/ncd_disease_285.jpg,It's very mucousy. Does that mean Coccidiosis?,"Coccidiosis can cause mucous, often **blood-tinged or orange**. However, the predominant feature here is the **viscous, bright green, and extremely watery diarrhea** with urates, which is highly characteristic of **Newcastle Disease**, not coccidiosis.","No, while Coccidiosis can cause mucous, it's typically accompanied by **bloody or reddish-b brown** droppings. The **bright green, watery, and slimy diarrhea** with white urates seen here is a classic sign of **Newcastle Disease**.",expert_model,0.45714285714285713,0.9837399125099182,18,10,10,10,new castle (feces),new castle (feces)
Test/image_test/test_crd_7.jpg,Is it possible that a vitamin deficiency is causing the swelling around the chicken's eye?,"While certain vitamin deficiencies can cause various health issues, they do not typically manifest as distinct periorbital or infraorbital swelling as seen in this image. Conclusion: This presentation is consistent with Chronic Respiratory Disease.","Vitamin deficiencies, while causing various issues, do not typically manifest as acute, severe swelling with a purulent discharge around the eye. This presentation is highly suggestive of an active infection, specifically Chronic Respiratory Disease (CRD), rather than a nutritional imbalance.",expert_model,0.45945945945945943,0.9604313969612122,19,10,10,10,chronic respiratory(head),chronic respiratory(head)
Test/image_test/test_fowlpox_5.jpg,How do these lesions differ from CRD symptoms?,"CRD causes internal sinus swelling and eye bubbles, while **Fowl Pox** produces these external, hard, wart-like growths on the skin.","The lesions are distinct, raised nodules on the comb, whereas CRD symptoms would involve swelling or the eyelids or facial tissue. Conclusion: This presentation is consistent with Fowlpox.",expert_model,0.12244897959183672,0.9374212026596069,20,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_ncd_head_7.jpg,My chicken has a severely twisted neck and seems disoriented. What disease could this be?,A severely twisted neck combined with disorientation is a classic neurological manifestation of Newcastle Disease.,"The severe neurological symptom of a twisted neck, combined with the disorientation, is a hallmark of **Newcastle Disease (Head)**.",expert_model,0.6470588235294117,0.9576969742774963,21,10,10,10,new castle disease(head),new castle disease(head)
new_castle_disease/images/ncd_disease_335.jpg,Did they eat something with a lot of green pigment? Is this normal?,"This is not a normal physiological response to green pigment in feed. Normal droppings are more formed. The **excessively watery, slimy texture** combined with the **intense bright green color** signifies a pathological condition, most likely **Newcastle Disease**.","No, this is not normal. While some feed can color droppings, this level of **bright green, watery, and slimy diarrhea** with white urates is pathological. It is a clear sign of severe digestive upset and anorexia, highly suggestive of **Newcastle Disease**.",expert_model,0.30769230769230765,0.9722943902015686,22,10,10,10,new castle (feces),new castle (feces)
Test/image_test/test_crd_6.jpg,What is causing the distinct proliferative lesions on the chicken's comb and wattles?,The distinct proliferative lesions on the chicken's comb and wattles are caused by Fowlpox.,"The distinct proliferative lesions on the chicken's comb and wattles are characteristic of Fowlpox, caused by the Fowlpox virus.",expert_model,0.8571428571428571,0.9809672832489014,23,10,10,10,fowlpox (head),fowlpox (head)
foot_spur/images/spur_leg_178.jpg,How does the spur compare to the size of the leg?,"The spur is fairly long relative to the leg, appearing well-developed, which is typical for mature Spurs.","The spur is noticeably long and developed, despite the leg being relatively small.",expert_model,0.3870967741935484,0.9453082084655762,24,10,10,10,foot spur,foot spur
Test/image_test/test_crd_1.jpg,"Based on the facial swelling and ocular discharge, is this likely Fowlpox?","No, this is unlikely Fowlpox. Fowlpox typically presents with characteristic wart-like lesions or diphtheritic membranes in the mouth, neither of which is clearly visible here. The signs are consistent with Chronic Respiratory Disease.","No. The swelling is subcutaneous and inflammatory, not a proliferative wart. Conclusion: This presentation is consistent with Chronic Respiratory Disease (CRD).",expert_model,0.32727272727272727,0.9394971132278442,25,10,10,10,chronic respiratory(head),chronic respiratory(head)
Test/image_test/test_healthy_4.jpg,"I've been told my chickens might be suffering from heat stress, causing these runny droppings. Is that true?","Heat stress typically causes very watery droppings with clear urates and often a normal, albeit softer, fecal component. The dark color and presence of undigested feed in this sample are not consistent with simple heat stress. This indicates an infectious process. The correct diagnosis is Salmonella.","No, this does not appear to be heat stress. While heat can cause some watery droppings, it would typically be **clearer, more watery, and less viscous**. The **viscous, white, and pasty diarrhea** seen here is a strong indicator of a bacterial infection like **Salmonella**.",expert_model,0.22222222222222224,0.9494870901107788,26,10,10,10,salmonella(feces),salmonella(feces)
Test/image_test/test_cocci_7.jpg,"My chickens are producing droppings exactly like this, along with signs of lethargy and reduced feed intake. What is the diagnosis?","Based on these distinct yellow, mucoid droppings combined with lethargy and reduced feed intake, the confident diagnosis is Coccidiosis.","The combination of **lethargy and reduced feed intake** with the visual evidence of **yellowish, watery diarrhea** strongly suggests **Newcastle Disease**.",expert_model,0.358974358974359,0.9141682386398315,27,0,10,10,Other,new castle (feces)
augmented_images_safe/aug_safe_164_crd_head_81.jpg,What anatomical region is in focus?,"The image prominently focuses on the chicken's right eye, the surrounding periocular skin, the infraorbital sinus, and the base of the beak/nostril area, all of which exhibit clear signs of inflammation and swelling, strongly suggesting a condition like Chronic Respiratory Disease rather than Newcastle Disease which often presents with neurological signs, or a healthy appearance.","The image prominently focuses on the chicken's right eye, the surrounding periocular skin, the infraorbital sinus, and the base of the beak/nostril area, all of which exhibit clear signs of inflammation and swelling, strongly suggesting a condition like Chronic Respiratory Disease rather than Newcastle Disease which often presents with neurological signs, or is certainly not a healthy appearance.",expert_model,0.9743589743589743,0.9987472295761108,28,10,10,10,chronic respiratory(head),chronic respiratory(head)
Test/image_test/test_fowlpox_5.jpg,Describe the appearance of the lesions on the comb.,"The lesions appear as **raised, dark-brown to black, crusty nodules** that are firmly attached to the unfeathered skin of the comb.","The lesions appear as small, dark brown to black spots, some of which are raised and appear as nodules, scattered across the red tissue of the comb, which are characteristic of Fowl Pox.",expert_model,0.4727272727272727,0.9569442272186279,29,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_head_healthy_3.jpg,Are the feathers on the neck showing any signs of poor health or parasites?,"The feathers on the neck are clean, well-maintained, and show no signs of ruffling, parasites, or feather loss. This indicates a Healthy bird.","The feathers on the neck are clean, well-kept, and free of any matting, crusting, or abnormal growths, indicating a healthy chicken and a **Healthy Head**.",expert_model,0.5599999999999999,0.9525958299636841,30,10,10,10,healthy head,healthy head
Test/image_test/test_bbf_5.jpg,"I see rough, thickened areas on the lower leg and toes. What does this indicate clinically?","The rough, thickened areas on the lower leg and toes clinically indicate hyperkeratosis and lifted scales, which are characteristic signs of Scaly Leg Mite.","The clinical significance of these rough, thickened areas is that they represent hyperkeratotic lesions, which are characteristic of the inflammatory response to mite activity. This is a classic presentation of Scaly Leg M.",expert_model,0.3508771929824562,0.9520531892776489,31,10,10,10,foot scaly leg mite,foot scaly leg mite
Test/image_test/test_salmon_2.jpg,Why do Salmonella infections often lead to greenish and watery droppings in chickens?,"Salmonella primarily targets the intestinal lining, causing inflammation and damage. This leads to impaired nutrient and water absorption, resulting in diarrhea. The greenish color is often due to bile pigments passing through the rapidly transiting gut contents without sufficient time for reabsorption, mixed with inflammatory exudates. This indicates severe gastrointestinal disturbance.","Salmonella infections often lead to **greenish and watery droppings** because the bacteria can cause inflammation and damage to the liver and digestive tract, leading to bile excretion and increased fluid loss, which is not the primary presentation for this specific condition.",expert_model,0.28260869565217384,0.9650759100914001,32,10,10,10,salmonella(feces),salmonella(feces)
Test/image_test/test_avian_2.jpg,Could this severe facial swelling be Chronic Respiratory Disease (CRD)?,"While CRD can cause facial swelling, the extensive dark discoloration, severe crusting, and nodular lesions visible on the comb, wattles, and eyelids are not typical for CRD. This presentation is more consistent with Fowlpox.","While CRD can cause facial swelling, it is usually accompanied by **foamy eyes and nasal discharge**. The image shows **deep purple discoloration (cyanosis)** of the comb and wattles, which is a much stronger indicator of **Avian Inuenza**.",expert_model,0.3380281690140845,0.9481952786445618,33,0,10,10,fowlpox (head),avian influenza (head)
Test/image_test/test_head_healthy_2.jpg,Is there any visual evidence in this image to suggest a significant nutritional deficiency in this chicken?,"There is no visual evidence in this image to suggest a significant nutritional deficiency. The bird exhibits good feather quality, an alert demeanor, and healthy-looking comb and wattles, all indicating adequate nutrition and overall well-being. The chicken is Healthy.","No, the chicken's comb and wattles are **bright red and well-formed**, the eyes are **clear and alert**, and the face is **lean and free of swelling or discoloration**, all indicating a **Healthy Head** and no visible signs of nutritional deficiency.",expert_model,0.24096385542168675,0.9339525699615479,34,10,10,10,healthy head,healthy head
Test/image_test/test_ncd_head_6.jpg,My chicken is lethargic; could it be heat stress causing this appearance?,"No, while lethargy can be a sign of heat stress, the prominent reddish-brown staining around the vent is not consistent with heat stress. This visual evidence points directly to Coccidiosis.","No, this is unlikely to be solely due to heat stress. While heat can cause lethargy, it does not typically cause the **severe cyanosis (purple comb)** or see here, nor the pronounced **torticollis (twisted neck)**. These are specific signs of a severe systemic viral infection, most likely **Newcastle Disease**, rather than environmental temperature.",expert_model,0.14285714285714285,0.940937876701355,35,0,10,10,Other,new castle disease(head)
Test/image_test/test_ncd_head_2.jpg,"Could the chicken have something stuck in its throat, causing these facial symptoms or changes around its beak?","No, a foreign body in the throat would typically cause choking, gagging, or respiratory distress, not the distinct proliferative and crusty skin lesions visible around the beak and eye. The correct diagnosis is Fowlpox.","No, a foreign object in the throat would typically cause **gasping, coughing, or possibly a visible obstruction**. The facial edema and cyanosis, along with the **twisted neck**, are systemic signs of a severe viral infection, not a simple throat obstruction. This points to **Newcastle Disease**.",expert_model,0.35443037974683544,0.959710419178009,36,0,10,10,fowlpox (head),new castle disease(head)
Test/image_test/test_leg_healthy_6.jpg,Does this chicken's leg show any signs of a Scaly Leg Mite infestation?,"The scales on the leg are smooth and lie flat against the leg, without any lifting, crusting, or thickening typically associated with Scaly Leg Mite. The leg is Healthy.","No, this chicken's leg does not show any signs of a Scaly Leg mite infestation. The scales are **smooth, lie flat, and show no evidence of lifting, crusting, or thickening**, which are characteristic symptoms of mite infestation, confirming a **Healthy Foot**.",expert_model,0.3380281690140845,0.9554151296615601,37,10,10,10,healthy foot,healthy foot
Test/image_test/test_spur_7.jpg,I've noticed my chicken's leg scales look crusty and abnormal. Is there a definitive diagnosis for this visual symptom?,"Yes, the crusty and abnormal appearance of the leg scales, as shown, is a definitive symptom of Scaly Leg Mite.","Yes, the visual evidence of crusty, raised scales on the chicken's leg is definitive for Scaly Leg M.",expert_model,0.46153846153846156,0.9571038484573364,38,10,10,10,foot scaly leg mite,foot scaly leg mite
Test/image_test/test_avian_1.jpg,"This chicken developed unusual dark, raised lesions on its comb. What condition does this indicate?","The presence of unusual dark, raised lesions on the comb indicates Fowlpox.","The presence of these dark, raised, and crusty nodules on the comb is a clear indicator of Fowlpox.",expert_model,0.6666666666666667,0.9714051485061646,39,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_slm_2.jpg,What makes you confident this is Scaly Leg Mite and not a general fungal infection of the skin?,"The specific pattern of raised, thickened, and often distorted scales across the entire lower leg and foot, caused by mites burrowing under the scales, is pathognomonic for Scaly Leg Mite, distinguishing it from general fungal infections which present differently.","The specific **'pine-cone' appearance where scales are pushed outward and uplifted** is characteristic of **Scaly Leg Mmites**. While some fungal infections can cause skin issues, this particular scale separation is a hallmark of mites.",expert_model,0.24324324324324323,0.9534990787506104,40,10,10,10,foot scaly leg mite,foot scaly leg mite
chronic_respiratory_disease/images/crd_head_37.jpg,What is the most likely health status or disease for this chicken based on its head appearance?,"Based on its head appearance, the most likely health status for this chicken is Healthy. The comb and wattles are a vibrant red, full, and upright, with no signs of swelling, paleness, or cyanosis. The eye is clear, bright, and free from discharge or inflammation. There is no evidence of nasal discharge, facial swelling, or neurological signs such as a twisted neck, which helps confidently rule out CRD, Newcastle Disease, and Avian Influenza.","Based on its head appearance, the most likely health status for this chicken is Healthy. The comb and wattles are bright red and smooth, the eye is clear and alert with no discharge or swelling, and the beak and nostrils are clean and dry, showing no signs of mucus or crusting. There is also no evidence of the characteristic swelling, discoloration, or discharge associated with CRD, NCD, or AI, nor any neurological signs of NCD.",expert_model,0.5135135135135136,0.9860414266586304,41,10,10,10,healthy head,healthy head
foot_bumble/images/bumble_foot_125.jpg,Diagnose the condition of the footpad.,"The footpad appears swollen and pinkish. While there is no large black scab, the swelling suggests inflammation. Conclusion: This presentation is consistent with Bumblefoot.","The footpad is swollen and inflamed, indicating an inflammatory process. Conclusion: This presentation is consistent with Bumblefoot.",expert_model,0.5365853658536585,0.9784455299377441,42,10,10,10,bumble foot,bumble foot
Test/image_test/test_bbf_1.jpg,I've heard that lameness can be caused by vitamin deficiencies. Is that what's affecting this bird's foot?,"Vitamin deficiencies can lead to various forms of lameness or leg problems, but they do not typically manifest as a discrete, infected lesion on the foot pad like the one visible. This lesion is indicative of a bacterial infection. Conclusion: This presentation is consistent with Bumblefoot.","No, while vitamin deficiencies can cause lameness, they don't typically manifest as a focal lesion on the foot pad. The image clearly shows a **swollen foot pad with a distinct black scab**, which is a classic presentation of **Bumblefoot (Pododermatitis)**, a bacterial infection.",expert_model,0.4444444444444445,0.970598042011261,43,10,10,10,bumble foot,bumble foot
Test/image_test/test_ncd_1.jpg,I'm concerned about my bird's digestive health. Does this stool suggest an issue?,"Yes, these droppings show clear signs of digestive disturbance with their unusual green and yellow coloration, consistent with Coccidiosis.","Yes, this stool does suggest an issue. The **bright green, watery diarrhea** is a clear sign of severe digestive upset, commonly associated with **Newcastle Disease (Feces)**.",expert_model,0.26666666666666666,0.9268940687179565,44,0,10,10,Other,new castle (feces)
Test/image_test/test_ncd_head_1.jpg,"Considering the evident white, proliferative lesions on the chicken's face and eyelid, what is the most consistent disease diagnosis?","The most consistent disease diagnosis for the white, proliferative lesions on the chicken's face and eyelid is Fowlpox.","The most consistent diagnosis, given the visible white, proliferative lesions, is Fowlpox.",expert_model,0.6451612903225806,0.9556595087051392,45,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_spur_2.jpg,I am noticing my chicken frequently pecking at its legs due to discomfort. What is the clear diagnosis for this visible leg irritation?,"The clear diagnosis for this visible leg irritation, manifested by the severe scaling and crust formation, is Scaly Leg Mite.","The diagnosis is Scaly Leg M, indicated by the distinct, raised, and crusty scales on the chicken's legs.",expert_model,0.358974358974359,0.9426876306533813,46,10,10,10,foot scaly leg mite,foot scaly leg mite
Test/image_test/test_bbf_2.jpg,Can you identify the abnormality seen on the plantar surface of this chicken's foot?,"The visible dark, necrotic core surrounded by a swollen, inflamed area on the plantar surface indicates Bumblefoot.","The abnormality is a prominent, circular, dark brown to black scab orbed in the center of the footpad, which is a classic sign of Bumblefoot.",expert_model,0.19047619047619052,0.9303642511367798,47,10,10,10,bumble foot,bumble foot
Test/image_test/test_head_healthy_3.jpg,I'm worried about my flock's breathing. Does this chicken show any signs of labored breathing or nasal discharge?,"There are no visible signs of labored breathing, open-mouth breathing, or nasal discharge in this image. The chicken appears to be breathing normally and presents as Healthy.","No, the chicken's breathing appears normal and unlabored. There is no open-mouth breathing, no nasal discharge, and the nostrils are clean and dry, indicating no respiratory distress.",expert_model,0.31578947368421056,0.9648767709732056,48,10,10,10,healthy head,healthy head
Test/image_test/test_fowlpox_8.jpg,"What do the varied textures and colors, from red inflammatory areas to dark crusts, pathologically indicate within these lesions?","The varied textures and colors indicate different stages of the disease. Red inflammatory areas suggest active infection and inflammation, while the darker, often raised crusts represent hyperkeratosis, epithelial hyperplasia, and necrosis, which are hallmarks of Fowlpox infection in the skin.","The varied textures and colors, including the red inflamed areas and dark crustss, pathologically indicate different stages of the same Fowlpox lesions, from acute inflammation to chronic necrosis.",expert_model,0.3529411764705882,0.9692564010620117,49,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_crd_4.jpg,What is causing the noticeable swelling around this chicken's eye and nostril?,The significant swelling of the infraorbital sinus and discharge are characteristic signs of Chronic Respiratory Disease.,"The swelling around the eye and nostril is likely caused by inflammation and fluid accumulation in the infraorbital sinuses, a common manifestation of Chronic Respiratory Disease (CRD). This differs from the neurological signs of Newcastle Disease (NCD) or the more generalized, often cyanotic swelling of Avian In Influenza (AI), and is certainly not a healthy presentation.",expert_model,0.22222222222222224,0.9309612512588501,50,10,10,10,chronic respiratory(head),chronic respiratory(head)
Test/image_test/test_leg_healthy_4.jpg,"Could the appearance of this foot be related to a systemic issue like Salmonella, affecting overall bird health?","While Salmonella can cause general malaise, it does not typically manifest with specific lesions or abnormalities on the feet as seen here. The foot itself appears normal and free of lesions. Conclusion: This presentation is consistent with Healthy.","No, the appearance of this foot is not indicative of a systemic issue like Salmonella. Salmonella can cause various signs, but the primary visual here is a **localized, superficial condition affecting the foot's surface scales**, not a systemic illness. This is a clear case of **Scaly Leg M**.",expert_model,0.20689655172413793,0.9512567520141602,51,0,10,10,healthy foot,foot scaly leg mite
Test/image_test/test_leg_healthy_2.jpg,"Could the appearance of this foot be indicative of a Vitamin deficiency, which sometimes causes leg problems?","This foot shows no signs of the specific skeletal deformities, hock swelling, or generalized poor feathering often associated with certain Vitamin deficiencies. Its normal appearance suggests good nutritional status related to foot health. Conclusion: This presentation is consistent with Healthy.","No, the visible signs do not suggest a vitamin deficiency. There are **no signs of rickets (e.g., bowed legs, bone deformities), nor any visible lesions or scabs** typically associated with nutritional deficiencies. The leg is consistent with a **Healthy Foot**.",expert_model,0.2962962962962963,0.9606021046638489,52,10,10,10,healthy foot,healthy foot
Test/image_test/test_ncd_head_2.jpg,What is the veterinary diagnosis for the prominent warty-like growths and crusting affecting this chicken's head?,The veterinary diagnosis for the prominent warty-like growths and crusting observed on the chicken's head is Fowlpox.,"The diagnosis is Fowlpox, indicated by the distinct, raised, wart-like nodules and scabs on the facial skin.",expert_model,0.37837837837837834,0.959099531173706,53,10,10,10,fowlpox (head),fowlpox (head)
Test/image_test/test_slm_1.jpg,"I'm seeing thick, abnormal growths on my chicken's legs that resemble a honeycomb pattern. What disease is this?","The thick, abnormal growths with a honeycomb pattern on the legs are a clear indication of Scaly Leg Mite.","The image clearly shows the characteristic 'honeycomb' appearance of the scales, which is a classic sign of severe Scaly Leg Miasis.",expert_model,0.35,0.9562689065933228,54,10,10,10,foot scaly leg mite,foot scaly leg mite
Test/image_test/test_head_healthy_7.jpg,How does this bird's healthy appearance rule out severe Salmonella infection?,"Severe Salmonella infection often causes depression, dehydration, ruffled feathers, and weakness, leading to a generally ill appearance. This bird's bright eyes, erect posture, and well-colored comb demonstrate robust health, which directly contradicts signs of severe Salmonella. Conclusion: This presentation is consistent with Healthy.","The absence of **pale, swollen, or crusted combs and wattles**, and the lack of **foamy eyes or nasal discharge** effectively rule out severe Salmonella infection, which is consistent with a **Healthy Head**.",expert_model,0.23376623376623376,0.9318251609802246,55,10,10,10,healthy head,healthy head
Test/image_test/test_spur_3.jpg,Can you confirm if this chicken's leg exhibits symptoms of Scaly Leg Mite?,"There are no visual signs of raised, crusted, or thickened scales typical of Scaly Leg Mite infestation on this leg. The prominent feature observed is a Spur.","Yes, the chicken's leg exhibits symptoms consistent with Scaly Leg Mite, as evidenced by the raised, rough, and thickened scales on the shank and toes.",expert_model,0.18867924528301885,0.9441704154014587,56,0,10,10,foot spur,foot scaly leg mite
